arm,task,init_idx,env_seed,lane,pin_id,layout,style,success,root,task_uid,journal,journal_line
plain_k2,CloseFridge,39,2000039,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:39,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,117
plain_k2,CloseFridge,40,2000040,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:40,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,119
plain_k2,CloseFridge,41,2000041,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:41,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,122
plain_k2,CloseFridge,42,2000042,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:42,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,125
plain_k2,CloseFridge,43,2000043,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:43,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,128
plain_k2,CloseFridge,44,2000044,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:44,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,131
plain_k2,CloseFridge,45,2000045,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:45,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,133
plain_k2,CloseFridge,46,2000046,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:46,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,135
plain_k2,CloseFridge,47,2000047,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:47,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,139
plain_k2,CloseFridge,48,2000048,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:48,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,143
plain_k2,CloseFridge,49,2000049,main,,1,1,0,rc,sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05__CloseFridge:eval:1:49,exp/step_diag/data/rc/pi05/plain_k2/journal_sdiag-plain_k2-main-e28c08c6fab7__l1s1_pi05.jsonl,146
warm_t0.2,CloseFridge,0,2000000,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:0,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,1
warm_t0.2,CloseFridge,1,2000001,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:1,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,5
warm_t0.2,CloseFridge,2,2000002,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:2,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,7
warm_t0.2,CloseFridge,3,2000003,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:3,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,10
warm_t0.2,CloseFridge,4,2000004,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:4,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,12
warm_t0.2,CloseFridge,5,2000005,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:5,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,15
warm_t0.2,CloseFridge,6,2000006,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:6,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,17
warm_t0.2,CloseFridge,7,2000007,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:7,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,20
warm_t0.2,CloseFridge,8,2000008,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:8,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,22
warm_t0.2,CloseFridge,9,2000009,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:9,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,25
warm_t0.2,CloseFridge,10,2000010,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:10,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,28
warm_t0.2,CloseFridge,11,2000011,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:11,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,30
warm_t0.2,CloseFridge,12,2000012,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:12,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,33
warm_t0.2,CloseFridge,13,2000013,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:13,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,36
warm_t0.2,CloseFridge,14,2000014,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:14,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,38
warm_t0.2,CloseFridge,15,2000015,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:15,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,41
warm_t0.2,CloseFridge,16,2000016,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:16,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,44
warm_t0.2,CloseFridge,17,2000017,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:17,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,46
warm_t0.2,CloseFridge,18,2000018,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:18,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,48
warm_t0.2,CloseFridge,19,2000019,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:19,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,51
warm_t0.2,CloseFridge,20,2000020,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:20,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,54
warm_t0.2,CloseFridge,21,2000021,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:21,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,56
warm_t0.2,CloseFridge,22,2000022,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:22,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,58
warm_t0.2,CloseFridge,23,2000023,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:23,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,62
warm_t0.2,CloseFridge,24,2000024,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:24,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,64
warm_t0.2,CloseFridge,25,2000025,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:25,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,68
warm_t0.2,CloseFridge,26,2000026,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:26,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,71
warm_t0.2,CloseFridge,27,2000027,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:27,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,74
warm_t0.2,CloseFridge,28,2000028,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:28,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,77
warm_t0.2,CloseFridge,29,2000029,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:29,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,79
warm_t0.2,CloseFridge,30,2000030,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:30,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,82
warm_t0.2,CloseFridge,31,2000031,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:31,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,85
warm_t0.2,CloseFridge,32,2000032,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:32,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,89
warm_t0.2,CloseFridge,33,2000033,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:33,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,91
warm_t0.2,CloseFridge,34,2000034,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:34,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,94
warm_t0.2,CloseFridge,35,2000035,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:35,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,97
warm_t0.2,CloseFridge,36,2000036,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:36,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,100
warm_t0.2,CloseFridge,37,2000037,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:37,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,103
warm_t0.2,CloseFridge,38,2000038,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:38,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,108
warm_t0.2,CloseFridge,39,2000039,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:39,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,110
warm_t0.2,CloseFridge,40,2000040,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:40,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,113
warm_t0.2,CloseFridge,41,2000041,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:41,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,115
warm_t0.2,CloseFridge,42,2000042,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:42,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,116
warm_t0.2,CloseFridge,43,2000043,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:43,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,119
warm_t0.2,CloseFridge,44,2000044,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:44,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,122
warm_t0.2,CloseFridge,45,2000045,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:45,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,125
warm_t0.2,CloseFridge,46,2000046,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:46,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,128
warm_t0.2,CloseFridge,47,2000047,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:47,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,131
warm_t0.2,CloseFridge,48,2000048,main,,1,1,0,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:48,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,133
warm_t0.2,CloseFridge,49,2000049,main,,1,1,1,rc,sdiag-warm_t0.2-main-a64148948365__l1s1_pi05__CloseFridge:eval:1:49,exp/step_diag/data/rc/pi05/warm_t0.2/journal_sdiag-warm_t0.2-main-a64148948365__l1s1_pi05.jsonl,136
warmreset_t0.2,CloseFridge,0,2000000,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:0,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,51
warmreset_t0.2,CloseFridge,1,2000001,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:1,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,52
warmreset_t0.2,CloseFridge,2,2000002,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:2,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,53
warmreset_t0.2,CloseFridge,3,2000003,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:3,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,54
warmreset_t0.2,CloseFridge,4,2000004,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:4,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,55
warmreset_t0.2,CloseFridge,5,2000005,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:5,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,56
warmreset_t0.2,CloseFridge,6,2000006,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:6,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,57
warmreset_t0.2,CloseFridge,7,2000007,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:7,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,58
warmreset_t0.2,CloseFridge,8,2000008,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:8,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,59
warmreset_t0.2,CloseFridge,9,2000009,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:9,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,60
warmreset_t0.2,CloseFridge,10,2000010,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:10,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,61
warmreset_t0.2,CloseFridge,11,2000011,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:11,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,62
warmreset_t0.2,CloseFridge,12,2000012,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:12,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,63
warmreset_t0.2,CloseFridge,13,2000013,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:13,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,64
warmreset_t0.2,CloseFridge,14,2000014,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:14,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,65
warmreset_t0.2,CloseFridge,15,2000015,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:15,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,66
warmreset_t0.2,CloseFridge,16,2000016,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:16,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,67
warmreset_t0.2,CloseFridge,17,2000017,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:17,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,68
warmreset_t0.2,CloseFridge,18,2000018,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:18,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,69
warmreset_t0.2,CloseFridge,19,2000019,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:19,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,70
warmreset_t0.2,CloseFridge,20,2000020,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:20,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,71
warmreset_t0.2,CloseFridge,21,2000021,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:21,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,72
warmreset_t0.2,CloseFridge,22,2000022,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:22,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,73
warmreset_t0.2,CloseFridge,23,2000023,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:23,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,74
warmreset_t0.2,CloseFridge,24,2000024,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:24,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,75
warmreset_t0.2,CloseFridge,25,2000025,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:25,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,76
warmreset_t0.2,CloseFridge,26,2000026,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:26,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,77
warmreset_t0.2,CloseFridge,27,2000027,main,,1,1,0,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:27,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,78
warmreset_t0.2,CloseFridge,28,2000028,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:28,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,79
warmreset_t0.2,CloseFridge,29,2000029,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:29,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,80
warmreset_t0.2,CloseFridge,30,2000030,main,,1,1,1,rc_macro13,sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05__CloseFridge:eval:1:30,exp/step_diag/data/rc_macro13/pi05/warmreset_t0.2/journal_sdiag-warmreset_t0.2-main-7536d87d2dcc__l1s1_pi05.jsonl,81
